WeekEnding,HSCP,SIMDQuintile,AdmissionType,AdmissionTypeQF,NumberAdmissions,Average20182019,PercentVariation
20211003,S37000002,3,Emergency,,98,95,3.2
20211003,S37000002,4,Emergency,,183,179,2.2
20211003,S37000002,5,Emergency,,116,104,11.5
20211003,S37000003,1,Emergency,,21,18,16.7
20211003,S37000003,2,Emergency,,66,51.5,28.2
20211003,S37000003,3,Emergency,,63,77,-18.2
20211003,S37000003,4,Emergency,,56,63.5,-11.8
20211003,S37000003,5,Emergency,,22,28.5,-22.8
20211003,S37000004,1,Emergency,,33,25.5,29.4
20211003,S37000004,2,Emergency,,33,38,-13.2
20211003,S37000004,3,Emergency,,61,73.5,-17
20211003,S37000004,4,Emergency,,28,34.5,-18.8
20211003,S37000004,5,Emergency,,13,13.5,-3.7
20211003,S37000005,1,Emergency,,84,83.5,0.6
20211003,S37000005,2,Emergency,,68,51,33.3
20211003,S37000005,3,Emergency,,54,56,-3.6
20211003,S37000005,4,Emergency,,59,65,-9.2
20211003,S37000005,5,Emergency,,61,49,24.5
20211003,S37000006,1,Emergency,,26,45,-42.2
20211003,S37000006,2,Emergency,,96,103,-6.8
20211003,S37000006,3,Emergency,,138,143,-3.5
20211003,S37000006,4,Emergency,,43,49.5,-13.1
20211003,S37000006,5,Emergency,,29,27,7.4
20211003,S37000007,1,Emergency,,170,148.5,14.5
20211003,S37000007,2,Emergency,,76,69,10.1
20211003,S37000007,3,Emergency,,30,36,-16.7
20211003,S37000007,4,Emergency,,53,36,47.2
20211003,S37000007,5,Emergency,,42,42,-0
20211003,S37000008,1,Emergency,,140,129,8.5
20211003,S37000008,2,Emergency,,92,90,2.2
20211003,S37000008,3,Emergency,,58,48.5,19.6
20211003,S37000008,4,Emergency,,45,34,32.4
20211003,S37000008,5,Emergency,,30,22.5,33.3
20211003,S37000009,1,Emergency,,11,11,-0
20211003,S37000009,2,Emergency,,32,42.5,-24.7
20211003,S37000009,3,Emergency,,9,15,-40
20211003,S37000009,4,Emergency,,37,39,-5.1
20211003,S37000009,5,Emergency,,70,77,-9.1
20211003,S37000010,1,Emergency,,13,14,-7.1
20211003,S37000010,2,Emergency,,80,74.5,7.4
20211003,S37000010,3,Emergency,,39,42.5,-8.2
20211003,S37000010,4,Emergency,,40,35.5,12.7
20211003,S37000010,5,Emergency,,33,30,10
20211003,S37000011,1,Emergency,,19,11.5,65.2
20211003,S37000011,2,Emergency,,16,19.5,-17.9
20211003,S37000011,3,Emergency,,17,15,13.3
20211003,S37000011,4,Emergency,,31,35.5,-12.7
20211003,S37000011,5,Emergency,,74,67.5,9.6
20211003,S37000012,1,Emergency,,139,161,-13.7
20211003,S37000012,2,Emergency,,145,186,-22
20211003,S37000012,3,Emergency,,84,97,-13.4
20211003,S37000012,4,Emergency,,132,147.5,-10.5
20211003,S37000012,5,Emergency,,288,281.5,2.3
20211003,S37000013,1,Emergency,,75,81,-7.4
20211003,S37000013,2,Emergency,,83,92,-9.8
20211003,S37000013,3,Emergency,,94,92.5,1.6
20211003,S37000013,4,Emergency,,44,43.5,1.1
20211003,S37000013,5,Emergency,,49,43.5,12.6
20211003,S37000016,1,Emergency,,67,69,-2.9
20211003,S37000016,2,Emergency,,94,112,-16.1
20211003,S37000016,3,Emergency,,181,160,13.1
20211003,S37000016,4,Emergency,,125,140,-10.7
20211003,S37000016,5,Emergency,,37,39.5,-6.3
20211003,S37000017,1,Emergency,,94,104.5,-10
20211003,S37000017,2,Emergency,,15,28,-46.4
20211003,S37000017,3,Emergency,,18,18.5,-2.7
20211003,S37000017,4,Emergency,,22,20.5,7.3
20211003,S37000017,5,Emergency,,19,27,-29.6
20211003,S37000018,1,Emergency,,22,18.5,18.9
20211003,S37000018,2,Emergency,,78,68.5,13.9
20211003,S37000018,3,Emergency,,36,46,-21.7
20211003,S37000018,4,Emergency,,34,34.5,-1.4
20211003,S37000018,5,Emergency,,20,14,42.9
20211003,S37000019,1,Emergency,,7,6,16.7
20211003,S37000019,2,Emergency,,27,31.5,-14.3
20211003,S37000019,3,Emergency,,41,61,-32.8
20211003,S37000019,4,Emergency,,54,58,-6.9
20211003,S37000019,5,Emergency,,21,19,10.5
20211003,S37000020,1,Emergency,,182,181.5,0.3
20211003,S37000020,2,Emergency,,83,62,33.9
20211003,S37000020,3,Emergency,,39,50.5,-22.8
20211003,S37000020,4,Emergency,,45,34.5,30.4
20211003,S37000020,5,Emergency,,33,22,50
20211003,S37000022,2,Emergency,,9,8.5,5.9
20211003,S37000022,3,Emergency,,6,12.5,-52
20211003,S37000022,4,Emergency,,26,22,18.2
20211003,S37000024,1,Emergency,,93,111,-16.2
20211003,S37000024,2,Emergency,,86,95.5,-9.9
20211003,S37000024,3,Emergency,,53,65,-18.5
20211003,S37000024,4,Emergency,,43,37,16.2
20211003,S37000024,5,Emergency,,65,49.5,31.3
20211003,S37000025,1,Emergency,,14,22,-36.4
20211003,S37000025,2,Emergency,,41,50.5,-18.8
20211003,S37000025,3,Emergency,,82,81.5,0.6
20211003,S37000025,4,Emergency,,56,64,-12.5
20211003,S37000025,5,Emergency,,10,21,-52.4
20211003,S37000026,3,Emergency,,20,17,17.6
20211003,S37000026,4,Emergency,,13,19,-31.6
20211003,S37000027,1,Emergency,,69,78.5,-12.1
20211003,S37000027,2,Emergency,,105,101,4
20211003,S37000027,3,Emergency,,71,69.5,2.2
20211003,S37000027,4,Emergency,,34,48.5,-29.9
20211003,S37000027,5,Emergency,,47,49,-4.1
20211003,S37000028,1,Emergency,,161,217.5,-26
20211003,S37000028,2,Emergency,,197,206,-4.4
20211003,S37000028,3,Emergency,,126,143,-11.9
20211003,S37000028,4,Emergency,,97,110.5,-12.2
20211003,S37000028,5,Emergency,,86,95.5,-9.9
20211003,S37000029,1,Emergency,,84,95,-11.6
20211003,S37000029,2,Emergency,,63,63,-0
20211003,S37000029,3,Emergency,,41,30.5,34.4
20211003,S37000029,4,Emergency,,8,12.5,-36
20211003,S37000030,1,Emergency,,87,81.5,6.7
20211003,S37000030,2,Emergency,,156,150.5,3.7
20211003,S37000030,3,Emergency,,85,98,-13.3
20211003,S37000030,4,Emergency,,72,77.5,-7.1
20211003,S37000030,5,Emergency,,61,37.5,62.7
20211003,S37000031,2,Emergency,,6,14,-57.1
20211003,S37000031,3,Emergency,,36,51.5,-30.1
20211003,S37000032,1,Emergency,,253,245,3.3
20211003,S37000032,2,Emergency,,232,214.5,8.2
20211003,S37000032,3,Emergency,,168,173.5,-3.2
20211003,S37000032,4,Emergency,,178,154,15.6
20211003,S37000032,5,Emergency,,136,135.5,0.4
20211003,S37000033,1,Emergency,,19,24.5,-22.4
20211003,S37000033,2,Emergency,,53,50,6
20211003,S37000033,3,Emergency,,81,70.5,14.9
20211003,S37000033,4,Emergency,,116,90.5,28.2
20211003,S37000033,5,Emergency,,60,67,-10.4
20211003,S37000034,1,Emergency,,660,783.5,-15.8
20211003,S37000034,2,Emergency,,207,234,-11.5
20211003,S37000034,3,Emergency,,111,117,-5.1
20211003,S37000034,4,Emergency,,78,100.5,-22.4
20211003,S37000034,5,Emergency,,70,69.5,0.7
20211003,S37000035,1,Emergency,,286,349.5,-18.2
20211003,S37000035,2,Emergency,,258,260,-0.8
20211003,S37000035,3,Emergency,,126,127.5,-1.2
20211003,S37000035,4,Emergency,,82,104,-21.2
20211003,S37000035,5,Emergency,,49,52,-5.8
20211010,S37000001,1,Emergency,,53,68,-22.1
20211010,S37000001,2,Emergency,,97,118,-17.8
20211010,S37000001,3,Emergency,,72,71.5,0.7
20211010,S37000001,4,Emergency,,61,63,-3.2
20211010,S37000001,5,Emergency,,103,120.5,-14.5
20211010,S37000002,1,Emergency,,29,22,31.8
20211010,S37000002,2,Emergency,,54,50,8
20211010,S37000002,3,Emergency,,113,101.5,11.3
20211010,S37000002,4,Emergency,,156,168.5,-7.4
20211010,S37000002,5,Emergency,,98,92.5,5.9
20211010,S37000003,1,Emergency,,23,19,21.1
20211010,S37000003,2,Emergency,,62,56.5,9.7
20211010,S37000003,3,Emergency,,76,63,20.6
20211010,S37000003,4,Emergency,,54,69.5,-22.3
20211010,S37000003,5,Emergency,,25,19,31.6
20211010,S37000004,1,Emergency,,22,17,29.4
20211010,S37000004,2,Emergency,,27,30.5,-11.5
20211010,S37000004,3,Emergency,,62,79,-21.5
20211010,S37000004,4,Emergency,,41,36,13.9
20211010,S37000004,5,Emergency,,14,10.5,33.3
20211010,S37000005,1,Emergency,,72,88,-18.2
20211010,S37000005,2,Emergency,,63,78.5,-19.7
20211010,S37000005,3,Emergency,,54,61,-11.5
20211010,S37000005,4,Emergency,,53,83,-36.1
20211010,S37000005,5,Emergency,,49,68,-27.9
20211010,S37000006,1,Emergency,,32,37,-13.5
20211010,S37000006,2,Emergency,,92,93.5,-1.6
20211010,S37000006,3,Emergency,,137,121,13.2
20211010,S37000006,4,Emergency,,54,50.5,6.9
20211010,S37000006,5,Emergency,,25,23,8.7
20211010,S37000007,1,Emergency,,203,162.5,24.9
20211010,S37000007,2,Emergency,,87,67.5,28.9
20211010,S37000007,3,Emergency,,36,35,2.9
20211010,S37000007,4,Emergency,,48,45.5,5.5
20211010,S37000007,5,Emergency,,65,41.5,56.6
20211010,S37000008,1,Emergency,,125,139.5,-10.4
20211010,S37000008,2,Emergency,,87,89.5,-2.8
20211010,S37000008,3,Emergency,,59,59.5,-0.8
20211010,S37000008,4,Emergency,,41,39.5,3.8
20211010,S37000008,5,Emergency,,17,25.5,-33.3
20211010,S37000009,1,Emergency,,14,8,75
20211010,S37000009,2,Emergency,,48,52.5,-8.6
20211010,S37000009,3,Emergency,,21,17.5,20
20211010,S37000009,4,Emergency,,36,38,-5.3
20211010,S37000009,5,Emergency,,78,85.5,-8.8
20211010,S37000010,1,Emergency,,17,12.5,36
20211010,S37000010,2,Emergency,,58,58,-0
20211010,S37000010,3,Emergency,,45,45,-0
20211010,S37000010,4,Emergency,,32,36.5,-12.3
20211010,S37000010,5,Emergency,,40,21.5,86
20211010,S37000011,1,Emergency,,14,16.5,-15.2
20211010,S37000011,2,Emergency,,23,18,27.8
20211010,S37000011,3,Emergency,,22,12,83.3
20211010,S37000011,4,Emergency,,40,30.5,31.1
20211010,S37000011,5,Emergency,,58,79,-26.6
20211010,S37000012,1,Emergency,,148,149,-0.7
20211010,S37000012,2,Emergency,,161,139,15.8
20211010,S37000012,3,Emergency,,119,114,4.4
20211010,S37000012,4,Emergency,,138,155,-11
20211010,S37000012,5,Emergency,,277,297,-6.7
20211010,S37000013,1,Emergency,,85,100.5,-15.4
20211010,S37000013,2,Emergency,,104,117,-11.1
20211010,S37000013,3,Emergency,,91,106.5,-14.6
20211010,S37000013,4,Emergency,,67,63,6.3
20211010,S37000013,5,Emergency,,65,53.5,21.5
20211010,S37000016,1,Emergency,,67,70,-4.3
20211010,S37000016,2,Emergency,,95,103,-7.8
20211010,S37000016,3,Emergency,,178,176.5,0.8
20211010,S37000016,4,Emergency,,135,137.5,-1.8
20211010,S37000016,5,Emergency,,34,31,9.7
20211010,S37000017,1,Emergency,,74,103,-28.2
20211010,S37000017,2,Emergency,,31,27,14.8
20211010,S37000017,3,Emergency,,30,27,11.1
20211010,S37000017,4,Emergency,,23,17,35.3
20211010,S37000017,5,Emergency,,18,18.5,-2.7
20211010,S37000018,1,Emergency,,15,22.5,-33.3
20211010,S37000018,2,Emergency,,67,79,-15.2
20211010,S37000018,3,Emergency,,51,51,-0
20211010,S37000018,4,Emergency,,29,28,3.6
20211010,S37000018,5,Emergency,,19,16,18.8
20211010,S37000019,1,Emergency,,9,6,50
20211010,S37000019,2,Emergency,,34,27,25.9
20211010,S37000019,3,Emergency,,58,54.5,6.4
20211010,S37000019,4,Emergency,,53,54,-1.9
20211010,S37000019,5,Emergency,,26,19.5,33.3
20211010,S37000020,1,Emergency,,158,221,-28.5
20211010,S37000020,2,Emergency,,65,85,-23.5
20211010,S37000020,3,Emergency,,46,56,-17.9
20211010,S37000020,4,Emergency,,34,48.5,-29.9
20211010,S37000020,5,Emergency,,22,24.5,-10.2
20211010,S37000022,3,Emergency,,10,8,25
20211010,S37000022,4,Emergency,,31,27.5,12.7
20211010,S37000024,1,Emergency,,108,107,0.9
20211010,S37000024,2,Emergency,,111,91.5,21.3
20211010,S37000024,3,Emergency,,61,66.5,-8.3
20211010,S37000024,4,Emergency,,82,36,127.8
20211010,S37000024,5,Emergency,,65,59.5,9.2
20211010,S37000025,1,Emergency,,12,16,-25
20211010,S37000025,2,Emergency,,34,52,-34.6
20211010,S37000025,3,Emergency,,92,106,-13.2
20211010,S37000025,4,Emergency,,62,57.5,7.8
20211010,S37000025,5,Emergency,,16,15.5,3.2
20211010,S37000026,3,Emergency,,18,13,38.5
20211010,S37000026,4,Emergency,,17,18,-5.6
20211010,S37000027,1,Emergency,,76,74.5,2
20211010,S37000027,2,Emergency,,87,104.5,-16.7
20211010,S37000027,3,Emergency,,70,73.5,-4.8
20211010,S37000027,4,Emergency,,42,48,-12.5
20211010,S37000027,5,Emergency,,48,60.5,-20.7
20211010,S37000028,1,Emergency,,172,196,-12.2
20211010,S37000028,2,Emergency,,208,211,-1.4
20211010,S37000028,3,Emergency,,165,141.5,16.6
20211010,S37000028,4,Emergency,,114,121.5,-6.2
20211010,S37000028,5,Emergency,,84,82.5,1.8
20211010,S37000029,1,Emergency,,79,94,-16
20211010,S37000029,2,Emergency,,70,52.5,33.3
20211010,S37000029,3,Emergency,,28,27,3.7
20211010,S37000029,4,Emergency,,15,9.5,57.9
20211010,S37000029,5,Emergency,,11,9,22.2
20211010,S37000030,1,Emergency,,94,86,9.3
20211010,S37000030,2,Emergency,,136,133.5,1.9
20211010,S37000030,3,Emergency,,77,91.5,-15.8
20211010,S37000030,4,Emergency,,90,77.5,16.1
20211010,S37000030,5,Emergency,,48,49.5,-3
20211010,S37000031,2,Emergency,,5,12,-58.3
20211010,S37000031,3,Emergency,,56,61,-8.2
20211010,S37000032,1,Emergency,,240,248,-3.2
20211010,S37000032,2,Emergency,,212,230.5,-8
20211010,S37000032,3,Emergency,,197,186.5,5.6
20211010,S37000032,4,Emergency,,151,149,1.3
20211010,S37000032,5,Emergency,,141,115,22.6
20211010,S37000033,1,Emergency,,28,23,21.7
20211010,S37000033,2,Emergency,,46,50.5,-8.9
20211010,S37000033,3,Emergency,,89,78.5,13.4
20211010,S37000033,4,Emergency,,109,116,-6
20211010,S37000033,5,Emergency,,84,62.5,34.4
20211010,S37000034,1,Emergency,,720,783,-8
20211010,S37000034,2,Emergency,,232,230,0.9
20211010,S37000034,3,Emergency,,113,136.5,-17.2
20211010,S37000034,4,Emergency,,86,104,-17.3
20211010,S37000034,5,Emergency,,70,82,-14.6
20211010,S37000035,1,Emergency,,345,351,-1.7
20211010,S37000035,2,Emergency,,253,250.5,1
20211010,S37000035,3,Emergency,,107,117.5,-8.9
20211010,S37000035,4,Emergency,,98,113,-13.3
20211010,S37000035,5,Emergency,,54,58,-6.9
20211017,S37000001,1,Emergency,,60,61,-1.6
20211017,S37000001,2,Emergency,,91,121.5,-25.1
20211017,S37000001,3,Emergency,,68,75.5,-9.9
20211017,S37000001,4,Emergency,,43,53,-18.9
20211017,S37000001,5,Emergency,,109,122.5,-11
20211017,S37000002,1,Emergency,,22,17,29.4
20211017,S37000002,2,Emergency,,47,49.5,-5.1
20211017,S37000002,3,Emergency,,112,88.5,26.6
20211017,S37000002,4,Emergency,,144,177.5,-18.9
20211017,S37000002,5,Emergency,,99,99.5,-0.5
20211017,S37000003,1,Emergency,,22,20.5,7.3
20211017,S37000003,2,Emergency,,68,62.5,8.8
20211017,S37000003,3,Emergency,,57,62.5,-8.8
20211017,S37000003,4,Emergency,,72,58,24.1
20211017,S37000003,5,Emergency,,17,25.5,-33.3
20211017,S37000004,1,Emergency,,18,19.5,-7.7
20211017,S37000004,2,Emergency,,35,32,9.4
20211017,S37000004,3,Emergency,,72,73.5,-2
20211017,S37000004,4,Emergency,,49,38.5,27.3
20211017,S37000004,5,Emergency,,13,12.5,4
20211017,S37000005,1,Emergency,,73,101.5,-28.1
20211017,S37000005,2,Emergency,,75,63.5,18.1
20211017,S37000005,3,Emergency,,59,55.5,6.3
20211017,S37000005,4,Emergency,,42,71,-40.8
20211017,S37000005,5,Emergency,,50,59.5,-16
20211017,S37000006,1,Emergency,,35,47,-25.5
20211017,S37000006,2,Emergency,,88,104,-15.4
20211017,S37000006,3,Emergency,,118,127.5,-7.5
20211017,S37000006,4,Emergency,,39,47.5,-17.9
20211017,S37000006,5,Emergency,,25,25.5,-2
20211017,S37000007,1,Emergency,,136,172.5,-21.2
20211017,S37000007,2,Emergency,,68,69.5,-2.2
20211017,S37000007,3,Emergency,,29,29,-0
20211017,S37000007,4,Emergency,,35,42.5,-17.6
20211017,S37000007,5,Emergency,,34,36.5,-6.8
20211017,S37000008,1,Emergency,,112,119.5,-6.3
20211017,S37000008,2,Emergency,,78,94,-17
20211017,S37000008,3,Emergency,,51,59,-13.6
20211017,S37000008,4,Emergency,,31,43,-27.9
20211017,S37000008,5,Emergency,,25,20,25
20211017,S37000009,1,Emergency,,8,12,-33.3
20211017,S37000009,2,Emergency,,54,48.5,11.3
20211017,S37000009,3,Emergency,,7,14,-50
20211017,S37000009,4,Emergency,,41,44.5,-7.9
20211017,S37000009,5,Emergency,,76,79,-3.8
20211017,S37000010,1,Emergency,,14,15.5,-9.7
20211017,S37000010,2,Emergency,,69,63.5,8.7
20211017,S37000010,3,Emergency,,41,35.5,15.5
20211017,S37000010,4,Emergency,,56,34,64.7
20211017,S37000010,5,Emergency,,35,24,45.8
20211017,S37000011,1,Emergency,,32,16.5,93.9
20211017,S37000011,2,Emergency,,33,22.5,46.7
20211017,S37000011,3,Emergency,,28,14.5,93.1
20211017,S37000011,4,Emergency,,33,29.5,11.9
20211017,S37000011,5,Emergency,,56,70,-20
20211017,S37000012,1,Emergency,,151,152,-0.7
20211017,S37000012,2,Emergency,,168,170,-1.2
20211017,S37000012,3,Emergency,,99,114.5,-13.5
20211017,S37000012,4,Emergency,,124,142,-12.7
20211017,S37000012,5,Emergency,,307,289,6.2
20211017,S37000013,1,Emergency,,80,100.5,-20.4
20211017,S37000013,2,Emergency,,109,135,-19.3
20211017,S37000013,3,Emergency,,84,93.5,-10.2
20211017,S37000013,4,Emergency,,47,45.5,3.3
20211017,S37000013,5,Emergency,,47,52,-9.6
20211017,S37000016,1,Emergency,,65,66,-1.5
20211017,S37000016,2,Emergency,,96,105.5,-9
20211017,S37000016,3,Emergency,,160,168,-4.8
20211017,S37000016,4,Emergency,,126,140.5,-10.3
20211017,S37000016,5,Emergency,,27,38.5,-29.9
20211017,S37000017,1,Emergency,,99,101.5,-2.5
20211017,S37000017,2,Emergency,,15,22.5,-33.3
20211017,S37000017,3,Emergency,,24,21.5,11.6
20211017,S37000017,4,Emergency,,24,22.5,6.7
20211017,S37000017,5,Emergency,,16,23.5,-31.9
20211017,S37000018,1,Emergency,,24,21.5,11.6
20211017,S37000018,2,Emergency,,64,65.5,-2.3
20211017,S37000018,3,Emergency,,45,42,7.1
20211017,S37000018,4,Emergency,,37,31.5,17.5
20211017,S37000018,5,Emergency,,19,21.5,-11.6
20211017,S37000019,1,Emergency,,7,7,-0
20211017,S37000019,2,Emergency,,36,30,20
20211017,S37000019,3,Emergency,,68,53.5,27.1
20211017,S37000019,4,Emergency,,72,60.5,19
20211017,S37000019,5,Emergency,,11,17,-35.3
20211017,S37000020,1,Emergency,,162,216.5,-25.2
20211017,S37000020,2,Emergency,,71,85,-16.5
20211017,S37000020,3,Emergency,,33,51,-35.3
20211017,S37000020,4,Emergency,,34,39.5,-13.9
20211017,S37000020,5,Emergency,,24,27.5,-12.7
20211017,S37000022,2,Emergency,,8,5,60
20211017,S37000022,3,Emergency,,7,7.5,-6.7
20211017,S37000022,4,Emergency,,28,21.5,30.2
20211017,S37000024,1,Emergency,,166,128,29.7
20211017,S37000024,2,Emergency,,88,91.5,-3.8
20211017,S37000024,3,Emergency,,67,58.5,14.5
20211017,S37000024,4,Emergency,,53,41.5,27.7
20211017,S37000024,5,Emergency,,79,53.5,47.7
20211017,S37000025,1,Emergency,,17,21.5,-20.9
20211017,S37000025,2,Emergency,,30,46.5,-35.5
20211017,S37000025,3,Emergency,,70,113.5,-38.3
20211017,S37000025,4,Emergency,,49,65.5,-25.2
20211017,S37000025,5,Emergency,,14,10,40
20211017,S37000026,3,Emergency,,13,16.5,-21.2
20211017,S37000026,4,Emergency,,22,28.5,-22.8
20211017,S37000027,1,Emergency,,64,76,-15.8
20211017,S37000027,2,Emergency,,78,89.5,-12.8
20211017,S37000027,3,Emergency,,82,71.5,14.7
20211017,S37000027,4,Emergency,,44,48.5,-9.3
20211017,S37000027,5,Emergency,,51,56,-8.9
20211017,S37000028,1,Emergency,,188,208,-9.6
20211017,S37000028,2,Emergency,,200,215.5,-7.2
20211017,S37000028,3,Emergency,,136,170.5,-20.2
20211017,S37000028,4,Emergency,,87,119,-26.9
20211017,S37000028,5,Emergency,,99,98.5,0.5
20211017,S37000029,1,Emergency,,85,91,-6.6
20211017,S37000029,2,Emergency,,57,58.5,-2.6
20211017,S37000029,3,Emergency,,40,38.5,3.9
20211017,S37000029,4,Emergency,,25,13.5,85.2
20211017,S37000029,5,Emergency,,7,11.5,-39.1
20211017,S37000030,1,Emergency,,84,99,-15.2
20211017,S37000030,2,Emergency,,151,137,10.2
20211017,S37000030,3,Emergency,,81,71,14.1
20211017,S37000030,4,Emergency,,78,51.5,51.5
20211017,S37000030,5,Emergency,,59,49,20.4
20211017,S37000031,2,Emergency,,9,13,-30.8
20211017,S37000031,3,Emergency,,44,53,-17
20211017,S37000032,1,Emergency,,245,229.5,6.8
20211017,S37000032,2,Emergency,,211,218.5,-3.4
20211017,S37000032,3,Emergency,,178,183,-2.7
20211017,S37000032,4,Emergency,,146,140.5,3.9
20211017,S37000032,5,Emergency,,128,121.5,5.3
20211017,S37000033,1,Emergency,,23,26,-11.5
20211017,S37000033,2,Emergency,,44,49,-10.2
20211017,S37000033,3,Emergency,,79,87.5,-9.7
20211017,S37000033,4,Emergency,,106,96,10.4
20211017,S37000033,5,Emergency,,59,64.5,-8.5
20211017,S37000034,1,Emergency,,751,787,-4.6
20211017,S37000034,2,Emergency,,206,242,-14.9
20211017,S37000034,3,Emergency,,138,134.5,2.6
20211017,S37000034,4,Emergency,,114,105.5,8.1
20211017,S37000034,5,Emergency,,83,82.5,0.6
20211017,S37000035,1,Emergency,,299,369,-19
20211017,S37000035,2,Emergency,,213,261,-18.4
20211017,S37000035,3,Emergency,,119,120.5,-1.2
20211017,S37000035,4,Emergency,,103,105.5,-2.4
20211017,S37000035,5,Emergency,,54,51.5,4.9
20211024,S37000001,1,Emergency,,61,64.5,-5.4
20211024,S37000001,2,Emergency,,113,119,-5
20211024,S37000001,3,Emergency,,55,76,-27.6
20211024,S37000001,4,Emergency,,60,52,15.4
20211024,S37000001,5,Emergency,,93,112.5,-17.3
20211024,S37000002,1,Emergency,,13,13,-0
20211024,S37000002,2,Emergency,,52,46.5,11.8
20211024,S37000002,3,Emergency,,97,89,9
20211024,S37000002,4,Emergency,,158,149.5,5.7
20211024,S37000002,5,Emergency,,103,85.5,20.5
20211024,S37000003,1,Emergency,,21,13,61.5
20211024,S37000003,2,Emergency,,82,63.5,29.1
20211024,S37000003,3,Emergency,,80,68,17.6
20211024,S37000003,4,Emergency,,54,64.5,-16.3
20211024,S37000003,5,Emergency,,17,21.5,-20.9
20211024,S37000004,1,Emergency,,21,18.5,13.5
20211024,S37000004,2,Emergency,,36,34.5,4.3
20211024,S37000004,3,Emergency,,88,83.5,5.4
20211024,S37000004,4,Emergency,,47,30.5,54.1
20211024,S37000004,5,Emergency,,19,17,11.8
20211024,S37000005,1,Emergency,,66,82.5,-20
20211024,S37000005,2,Emergency,,49,77.5,-36.8
20211024,S37000005,3,Emergency,,46,45.5,1.1
20211024,S37000005,4,Emergency,,66,64.5,2.3
20211024,S37000005,5,Emergency,,56,42,33.3
20211024,S37000006,1,Emergency,,35,50.5,-30.7
20211024,S37000006,2,Emergency,,99,97,2.1
20211024,S37000006,3,Emergency,,106,135,-21.5
20211024,S37000006,4,Emergency,,49,52,-5.8
20211024,S37000006,5,Emergency,,37,24,54.2
20211024,S37000007,1,Emergency,,179,165,8.5
20211024,S37000007,2,Emergency,,74,67,10.4
20211024,S37000007,3,Emergency,,31,31,-0
20211024,S37000007,4,Emergency,,61,32,90.6
20211024,S37000007,5,Emergency,,50,37.5,33.3
20211024,S37000008,1,Emergency,,111,118.5,-6.3
20211024,S37000008,2,Emergency,,78,80.5,-3.1
20211024,S37000008,3,Emergency,,55,53.5,2.8
20211024,S37000008,4,Emergency,,34,35.5,-4.2
20211024,S37000008,5,Emergency,,32,29.5,8.5
20211024,S37000009,1,Emergency,,13,13,-0
20211024,S37000009,2,Emergency,,45,40.5,11.1
20211024,S37000009,3,Emergency,,15,14,7.1
20211024,S37000009,4,Emergency,,46,42,9.5
20211024,S37000009,5,Emergency,,78,68,14.7
20211024,S37000010,1,Emergency,,16,12.5,28
20211024,S37000010,2,Emergency,,71,63.5,11.8
20211024,S37000010,3,Emergency,,43,40.5,6.2
20211024,S37000010,4,Emergency,,37,27.5,34.5
20211024,S37000010,5,Emergency,,24,26,-7.7
20211024,S37000011,1,Emergency,,21,15.5,35.5
20211024,S37000011,2,Emergency,,27,23,17.4
20211024,S37000011,3,Emergency,,17,17,-0
